_id,driverID,driverName,phoneNumber,taxiID,rating
64d0ad36fc13ae595e08a190,1534,Kathlin Crackett,39822994,1534,3.9
64d0ad36fc13ae595e08a191,1535,Sheilah Myderscough,63129140,1535,3.2
64d0ad36fc13ae595e08a192,1536,Prissie Whittuck,38736683,1536,3
64d0ad36fc13ae595e08a193,1537,Jelene Mabone,61586100,1537,3.2
64d0ad36fc13ae595e08a194,1538,Win Marshallsay,22715332,1538,0
64d0ad36fc13ae595e08a195,1539,Sidonia Caldes,32392769,1539,3.4
64d0ad36fc13ae595e08a196,1540,Kimberlyn Derye-Barrett,34089242,1540,0.9
64d0ad36fc13ae595e08a197,1541,Norma Willoughby,47938136,1541,4.6
64d0ad36fc13ae595e08a198,1542,Rivy Eastbury,55500012,1542,3.5
64d0ad36fc13ae595e08a199,1543,Nolan Girton,43546068,1543,1.5
64d0ad36fc13ae595e08a19a,1544,Albina Royste,63370957,1544,3.6
64d0ad36fc13ae595e08a19b,1545,Willy Cornill,30490199,1545,4.7
64d0ad36fc13ae595e08a19c,1546,Aubry Heine,52357585,1546,4.4
64d0ad36fc13ae595e08a19d,1547,Janina Jansema,33551203,1547,4
64d0ad36fc13ae595e08a19e,1548,Lise Giannazzi,33932619,1548,3
64d0ad36fc13ae595e08a19f,1549,Ronna Cowen,91020470,1549,1.2
64d0ad36fc13ae595e08a1a0,1550,Ginger Bengal,22052498,1550,1.1
64d0ad36fc13ae595e08a1a1,1551,Wanids Rosenzveig,34680156,1551,0.8
64d0ad36fc13ae595e08a1a2,1552,Denyse Eary,20175675,1552,4.8
64d0ad36fc13ae595e08a1a3,1553,Hardy Tabb,79869570,1553,2.2
64d0ad36fc13ae595e08a1a4,1554,Fenelia McGilben,48135653,1554,2.1
64d0ad36fc13ae595e08a1a5,1555,Arvin Wenban,83540070,1555,4.7
64d0ad36fc13ae595e08a1a6,1556,Wash Benoy,33352000,1556,4.1
64d0ad36fc13ae595e08a1a7,1557,Renard Hallut,46769141,1557,2.7
64d0ad36fc13ae595e08a1a8,1558,Sandor Antuk,60856191,1558,1.6
64d0ad36fc13ae595e08a1a9,1559,Arthur Goding,31651973,1559,2.7
64d0ad36fc13ae595e08a1aa,1560,Nanci Welberry,20376106,1560,1.9
64d0ad36fc13ae595e08a1ab,1561,Zollie Sheen,43918559,1561,4.9
64d0ad36fc13ae595e08a1ac,1562,Vidovic Stendell,51213567,1562,4.5
64d0ad36fc13ae595e08a1ad,1563,Rayna Child,88540556,1563,1.4
64d0ad36fc13ae595e08a1ae,1564,Nichol Windas,27890078,1564,3.9
64d0ad36fc13ae595e08a1af,1565,Jerri Di Iorio,71656117,1565,1.5
64d0ad36fc13ae595e08a1b0,1566,Melosa Humphrey,34250072,1566,3.5
64d0ad36fc13ae595e08a1b1,1567,Cherry Buick,62795947,1567,3.8
64d0ad36fc13ae595e08a1b2,1568,Ewell Rableau,26011448,1568,3.5
64d0ad36fc13ae595e08a1b3,1569,Cynthia Ughini,97266564,1569,1.3
64d0ad36fc13ae595e08a1b4,1570,Benedikta Cowlam,78661448,1570,3
64d0ad36fc13ae595e08a1b5,1571,Bertrand Cutress,65267645,1571,3.8
64d0ad36fc13ae595e08a1b6,1572,Boris Stedall,91308817,1572,1.5
64d0ad36fc13ae595e08a1b7,1573,Gabriellia Barden,19574948,1573,3.6
64d0ad36fc13ae595e08a1b8,1574,Kelli Aldersea,64034691,1574,0.6
64d0ad36fc13ae595e08a1b9,1575,Welby Houlridge,66981549,1575,0.4
64d0ad36fc13ae595e08a1ba,1576,Herschel Fierro,67583139,1576,3.5
64d0ad36fc13ae595e08a1bb,1577,Hal Clemencon,98955022,1577,2
64d0ad36fc13ae595e08a1bc,1578,Olia Grierson,11066807,1578,2.7
64d0ad36fc13ae595e08a1bd,1579,Milt Stopforth,97808367,1579,2.8
64d0ad36fc13ae595e08a1be,1580,Avrom McVitie,78492948,1580,3.3
64d0ad36fc13ae595e08a1bf,1581,Eyde Birrel,57952249,1581,0.2
64d0ad36fc13ae595e08a1c0,1582,Korey Upjohn,31185417,1582,1.5
64d0ad36fc13ae595e08a1c1,1583,Catherina Sumpton,35733346,1583,1.3
64d0ad36fc13ae595e08a1c2,1584,Mel Hazelden,75928814,1584,0.8
64d0ad36fc13ae595e08a1c3,1585,Griffy Robbert,21159001,1585,4.3
64d0ad36fc13ae595e08a1c4,1586,See Uttley,34515349,1586,0.6
64d0ad36fc13ae595e08a1c5,1587,Duffy Kennally,81336145,1587,1.6
64d0ad36fc13ae595e08a1c6,1588,Madelaine Juleff,44838026,1588,1.1
64d0ad36fc13ae595e08a1c7,1589,Uta Smalles,54204474,1589,2.1
64d0ad36fc13ae595e08a1c8,1590,Magdalene Embery,64426462,1590,1.2
64d0ad36fc13ae595e08a1c9,1591,Anders O'Sculley,55647886,1591,2.9
64d0ad36fc13ae595e08a1ca,1592,Rafferty Pasek,94371676,1592,0.1
64d0ad36fc13ae595e08a1cb,1593,Garret Manilove,11158593,1593,3.7
64d0ad36fc13ae595e08a1cc,1594,Krista Mulhall,29241584,1594,5
64d0ad36fc13ae595e08a1cd,1595,Rad Doyley,79290570,1595,3.5
64d0ad36fc13ae595e08a1ce,1596,Clarance Wardle,43298423,1596,2.7
64d0ad36fc13ae595e08a1cf,1597,Helge Melly,87641494,1597,4.4
64d0ad36fc13ae595e08a1d0,1598,Van Frisdick,68854842,1598,4.9
64d0ad36fc13ae595e08a1d1,1599,Bucky Rozea,74625879,1599,0.5
64d0ad36fc13ae595e08a1d2,1600,Sammie Czajka,99169520,1600,4
64d0ad36fc13ae595e08a1d3,1601,Tine Acklands,16497565,1601,1
64d0ad36fc13ae595e08a1d4,1602,Hubert Aleksankin,40643436,1602,2.5
64d0ad36fc13ae595e08a1d5,1603,Fidel Hedman,65319943,1603,1.3
64d0ad36fc13ae595e08a1d6,1604,Rudiger Aime,23782225,1604,3.4
64d0ad36fc13ae595e08a1d7,1605,Costa Bayford,63910858,1605,4.6
64d0ad36fc13ae595e08a1d8,1606,Adan Bohden,99085777,1606,1.6
64d0ad36fc13ae595e08a1d9,1607,Ilene Meindl,34837742,1607,2.7
64d0ad36fc13ae595e08a1da,1608,Killy Alebrooke,30537021,1608,2.4
64d0ad36fc13ae595e08a1db,1609,Miguela Ransome,16053141,1609,0.7
64d0ad36fc13ae595e08a1dc,1610,Danika Vardy,71390749,1610,5
64d0ad36fc13ae595e08a1dd,1611,Christophe Banthorpe,66173401,1611,4.3
64d0ad36fc13ae595e08a1de,1612,Misty Carbin,54876276,1612,1.5
64d0ad36fc13ae595e08a1df,1613,Irvine Lothean,74694520,1613,2.1
64d0ad36fc13ae595e08a1e0,1614,Kiele Revett,66937837,1614,0.2
64d0ad36fc13ae595e08a1e1,1615,Jarib Peattie,42040012,1615,1.7
64d0ad36fc13ae595e08a1e2,1616,Reynolds Cartmer,77472556,1616,4.2
64d0ad36fc13ae595e08a1e3,1617,Bowie Brunotti,15493911,1617,2.4
64d0ad36fc13ae595e08a1e4,1618,Howie Fairey,45397923,1618,3.6
64d0ad36fc13ae595e08a1e5,1619,Hayden Bannard,39806278,1619,1.4
64d0ad36fc13ae595e08a1e6,1620,Millard Sinclair,96499901,1620,1
64d0ad36fc13ae595e08a1e7,1621,Louis Kittow,69720227,1621,3
64d0ad36fc13ae595e08a1e8,1622,Saxe Yackiminie,19395435,1622,0.1
64d0ad36fc13ae595e08a1e9,1623,Dale Cutchie,91414629,1623,4.6
64d0ad36fc13ae595e08a1ea,1624,Stephie Ovill,34257409,1624,0.6
64d0ad36fc13ae595e08a1eb,1625,Lulita Cornu,91257318,1625,1.3
64d0ad36fc13ae595e08a1ec,1626,Thomasina Buick,50649420,1626,0.6
64d0ad36fc13ae595e08a1ed,1627,Amity Greader,39173126,1627,1.4
64d0ad36fc13ae595e08a1ee,1628,Alexina Ewbanck,21492864,1628,0.8
64d0ad36fc13ae595e08a1ef,1629,Hewitt Congrave,75888332,1629,2.3
64d0ad36fc13ae595e08a1f0,1630,Carolynn Wolfenden,70100247,1630,4
64d0ad36fc13ae595e08a1f1,1631,Sibbie Ashmore,72469482,1631,1.4
64d0ad36fc13ae595e08a1f2,1632,Dur MacMoyer,93287971,1632,1.7
64d0ad36fc13ae595e08a1f3,1633,Bennett Fidian,83644181,1633,3.1
64d0ad36fc13ae595e08a1f4,1634,Ariel Fenelow,22608737,1634,2.7
64d0ad36fc13ae595e08a1f5,1635,Hammad Ciraldo,93013075,1635,4.1
64d0ad36fc13ae595e08a1f6,1636,Atlanta Antuoni,83104274,1636,3.1
64d0ad36fc13ae595e08a1f7,1637,Shepard Tayloe,79469645,1637,1.6
64d0ad36fc13ae595e08a1f8,1638,Rocky Fursse,24142933,1638,3.1
64d0ad36fc13ae595e08a1f9,1639,Vladimir Strivens,44266848,1639,1.5
64d0ad36fc13ae595e08a1fa,1640,Edd Bradwell,75053409,1640,3.1
64d0ad36fc13ae595e08a1fb,1641,Elladine Purdey,16105713,1641,5
64d0ad36fc13ae595e08a1fc,1642,Rosette Jelkes,60698910,1642,0.1
64d0ad36fc13ae595e08a1fd,1643,Parke Boyall,62750480,1643,2.3
64d0ad36fc13ae595e08a1fe,1644,Flor Polgreen,72587269,1644,3.2
64d0ad36fc13ae595e08a1ff,1645,Ahmed Gensavage,62413373,1645,4.9
64d0ad36fc13ae595e08a200,1646,Teodoor Beedle,84854971,1646,3.3
64d0ad36fc13ae595e08a201,1647,Hunter Stoakley,12703321,1647,0.9
64d0ad36fc13ae595e08a202,1648,Shanta Wittier,54747247,1648,4.5
64d0ad36fc13ae595e08a203,1649,Eden Patient,31645559,1649,4.4
64d0ad36fc13ae595e08a204,1650,Nobie Showler,35525789,1650,4.8
64d0ad36fc13ae595e08a205,1651,Jolyn Tropman,68756226,1651,1.1
64d0ad36fc13ae595e08a206,1652,Heinrick Pelz,80583702,1652,1.6
64d0ad36fc13ae595e08a207,1653,Corella Pledge,28481807,1653,4
64d0ad36fc13ae595e08a208,1654,Meir Jesper,85394862,1654,3.5
64d0ad36fc13ae595e08a209,1655,Dorelle Thacker,43881775,1655,0.6
64d0ad36fc13ae595e08a20a,1656,Gannon Orhrt,28616201,1656,0.2
64d0ad36fc13ae595e08a20b,1657,Gabriele Aguirrezabal,53541934,1657,0.3
64d0ad36fc13ae595e08a20c,1658,Cherrita Leggott,88725309,1658,2.3
64d0ad36fc13ae595e08a20d,1659,Selig Sorsbie,52473913,1659,2.9
64d0ad36fc13ae595e08a20e,1660,Ellene Reggler,24248843,1660,4.9
64d0ad36fc13ae595e08a20f,1661,Berenice Chitter,86386685,1661,2.9
64d0ad36fc13ae595e08a210,1662,Carena Lepere,25196501,1662,0.5
64d0ad36fc13ae595e08a211,1663,Freda Pluthero,61071977,1663,0
64d0ad36fc13ae595e08a212,1664,Carver Cropp,46040676,1664,3.6
64d0ad36fc13ae595e08a213,1665,Irita Jollye,82229441,1665,2.7
64d0ad36fc13ae595e08a214,1666,Jennilee Woodcraft,56278636,1666,0.6
64d0ad36fc13ae595e08a215,1667,Maye Bock,29840351,1667,1.2
64d0ad36fc13ae595e08a216,1668,Maude Nanni,12323665,1668,0.9
64d0ad36fc13ae595e08a217,1669,Alison Blesing,99041426,1669,3.7
64d0ad36fc13ae595e08a218,1670,Nicoli Caldeyroux,92418514,1670,2.7
64d0ad36fc13ae595e08a219,1671,Olympe Mushett,34267350,1671,2.2
64d0ad36fc13ae595e08a21a,1672,Padgett Spinage,94243381,1672,3.2
64d0ad36fc13ae595e08a21b,1673,Carver Berndtsson,64889236,1673,3.6
64d0ad36fc13ae595e08a21c,1674,Sybilla Meckiff,89404417,1674,0.1
64d0ad36fc13ae595e08a21d,1675,Radcliffe Hannam,29304091,1675,2.2
64d0ad36fc13ae595e08a21e,1676,Chiquia Click,59218669,1676,0.2
64d0ad36fc13ae595e08a21f,1677,Willy Porker,67835500,1677,4.7
64d0ad36fc13ae595e08a220,1678,Reg Closs,73284565,1678,3
64d0ad36fc13ae595e08a221,1679,Jordan Saltman,36182671,1679,0.9
64d0ad36fc13ae595e08a222,1680,Nertie Hannent,53100457,1680,1
64d0ad36fc13ae595e08a223,1681,Minnnie Scotchmur,97750631,1681,4.9
64d0ad36fc13ae595e08a224,1682,Kris Del Checolo,69934619,1682,3.9
64d0ad36fc13ae595e08a225,1683,Micky Dirkin,95300854,1683,4.9
64d0ad36fc13ae595e08a226,1684,Gerhard Regus,80439240,1684,4.6
64d0ad36fc13ae595e08a227,1685,Bertrando MacNeely,11788731,1685,2.2
64d0ad36fc13ae595e08a228,1686,Perceval Sijmons,86705279,1686,2.7
64d0ad36fc13ae595e08a229,1687,Yolanda Pickworth,91097690,1687,2.8
64d0ad36fc13ae595e08a22a,1688,Ardys Swafford,67365420,1688,4.7
64d0ad36fc13ae595e08a22b,1689,Shoshanna Stracey,56408310,1689,3.9
64d0ad36fc13ae595e08a22c,1690,Harper O'Neill,24875881,1690,4.6
64d0ad36fc13ae595e08a22d,1691,Sydney Wontner,49941318,1691,1.8
64d0ad36fc13ae595e08a22e,1692,Crissy Tonks,87976875,1692,0.9
64d0ad36fc13ae595e08a22f,1693,Nettle Robinett,78384063,1693,1.4
64d0ad36fc13ae595e08a230,1694,Muffin De Bruin,35997371,1694,1.6
64d0ad36fc13ae595e08a231,1695,Moria Pedel,30277218,1695,1.4
64d0ad36fc13ae595e08a232,1696,Steve Goodbarne,21826706,1696,0.2
64d0ad36fc13ae595e08a233,1697,Billy Rushton,30347380,1697,4.4
64d0ad36fc13ae595e08a234,1698,Calida Fairtlough,65615076,1698,1.7
64d0ad36fc13ae595e08a235,1699,Kacie Denkin,33253928,1699,1.9
64d0ad36fc13ae595e08a236,1700,Amandie Studholme,44481026,1700,4.7
64d0ad36fc13ae595e08a237,1701,Abraham Korneichuk,16237246,1701,0.6
64d0ad36fc13ae595e08a238,1702,Harmon Gricks,86704526,1702,3.1
64d0ad36fc13ae595e08a239,1703,Mayne Simounet,60487823,1703,0.5
64d0ad36fc13ae595e08a23a,1704,Quintin Tacey,21162122,1704,4.9
64d0ad36fc13ae595e08a23b,1705,Oliy Osorio,64980652,1705,2
64d0ad36fc13ae595e08a23c,1706,Owen Greest,10026676,1706,1.9
64d0ad36fc13ae595e08a23d,1707,Riannon Jeanon,70944020,1707,1.5
64d0ad36fc13ae595e08a23e,1708,Eirena Tillerton,72944172,1708,4.4
64d0ad36fc13ae595e08a23f,1709,Gerrard Laxton,66742456,1709,0.3
64d0ad36fc13ae595e08a240,1710,Lynda Annand,68827582,1710,2.7
64d0ad36fc13ae595e08a241,1711,Graham Peiro,87354290,1711,0.4
64d0ad36fc13ae595e08a242,1712,Candis Atty,52044246,1712,2.7
64d0ad36fc13ae595e08a243,1713,Lamont Laybourn,94980323,1713,3
64d0ad36fc13ae595e08a244,1714,Kariotta Birdwhistle,56312406,1714,4.4
64d0ad36fc13ae595e08a245,1715,Pasquale Gooders,36286654,1715,3.9
64d0ad36fc13ae595e08a246,1716,Gerri Moulden,25670200,1716,2
64d0ad36fc13ae595e08a247,1717,Smitty Marwick,88794272,1717,1.7
64d0ad36fc13ae595e08a248,1718,Gerrie Schwaiger,62331292,1718,2.4
64d0ad36fc13ae595e08a249,1719,Mahmoud Scantleberry,75842970,1719,0.2
64d0ad36fc13ae595e08a24a,1720,Martyn Twittey,65270446,1720,4.7
64d0ad36fc13ae595e08a24b,1721,Claire Bergeon,36544828,1721,3.4
64d0ad36fc13ae595e08a24c,1722,Colene Storr,25148716,1722,1.6
64d0ad36fc13ae595e08a24d,1723,Jervis Syrie,62514785,1723,2.1
64d0ad36fc13ae595e08a24e,1724,Forester Screeton,98154970,1724,4.3
64d0ad36fc13ae595e08a24f,1725,Emelita McCrorie,31302620,1725,4.1
64d0ad36fc13ae595e08a250,1726,Conney Kopacek,89096177,1726,3.9
64d0ad36fc13ae595e08a251,1727,Ida Pinke,74613166,1727,0.5
64d0ad36fc13ae595e08a252,1728,Chery Tremollet,68782060,1728,1.6
64d0ad36fc13ae595e08a253,1729,Fred Froment,16077198,1729,0.6
64d0ad36fc13ae595e08a254,1730,Chevy Hinrichs,65687856,1730,4.7
64d0ad36fc13ae595e08a255,1731,Hildy Le Brom,30834796,1731,0.7
64d0ad36fc13ae595e08a256,1732,Sophronia Tossell,83765953,1732,1.9
64d0ad36fc13ae595e08a257,1733,Vinnie Decreuze,84471121,1733,4.9
64d0ad36fc13ae595e08a258,1734,Evania Rigler,54000988,1734,1.6
64d0ad36fc13ae595e08a259,1735,Osmund Belk,17521798,1735,1.6
64d0ad36fc13ae595e08a25a,1736,Lew Hairsnape,49567798,1736,1.6
64d0ad36fc13ae595e08a25b,1737,Herve Catonne,41467344,1737,2.9
64d0ad36fc13ae595e08a25c,1738,Rad Micah,99488264,1738,3.2
64d0ad36fc13ae595e08a25d,1739,Dickie Bolingbroke,81378174,1739,3.6
64d0ad36fc13ae595e08a25e,1740,Keslie Stapele,84010723,1740,1.4
64d0ad36fc13ae595e08a25f,1741,Franny O'Brollachain,21134613,1741,2.5
64d0ad36fc13ae595e08a260,1742,Joy Canlin,91249013,1742,0.7
64d0ad36fc13ae595e08a261,1743,Abie Grimsdyke,85931580,1743,1.4
64d0ad36fc13ae595e08a262,1744,Cheston Wonter,12048701,1744,3
64d0ad36fc13ae595e08a263,1745,Hendrik Arnoult,48123240,1745,0.7
64d0ad36fc13ae595e08a264,1746,Merl Runnalls,89833393,1746,3.7
64d0ad36fc13ae595e08a265,1747,Ilyse Robelet,87464073,1747,0.5
64d0ad36fc13ae595e08a266,1748,Jess Gallety,36021465,1748,3.6
64d0ad36fc13ae595e08a267,1749,Barry Lightning,68786375,1749,3.6
64d0ad36fc13ae595e08a268,1750,Brynn Rodbourne,34343355,1750,4.1
64d0ad36fc13ae595e08a269,1751,Marsh Idel,18510562,1751,0.3
64d0ad36fc13ae595e08a26a,1752,Domeniga Eck,11154240,1752,3
64d0ad36fc13ae595e08a26b,1753,Angie Sarra,48774112,1753,2.6
64d0ad36fc13ae595e08a26c,1754,Jaquelin Markushkin,33293266,1754,4.5
64d0ad36fc13ae595e08a26d,1755,Pippy Lound,42648009,1755,3.9
64d0ad36fc13ae595e08a26e,1756,Gae Charman,22664842,1756,3.4
64d0ad36fc13ae595e08a26f,1757,Athena Steventon,60172619,1757,1.8
64d0ad36fc13ae595e08a270,1758,Antonina Gricewood,52282367,1758,2.6
64d0ad36fc13ae595e08a271,1759,Aleksandr Cisec,58500929,1759,3.5
64d0ad36fc13ae595e08a272,1760,Obadias Tibbetts,60343990,1760,1.6
64d0ad36fc13ae595e08a273,1761,Lorettalorna Doodney,46146657,1761,2.5
64d0ad36fc13ae595e08a274,1762,Virge Macconaghy,89887869,1762,2.4
64d0ad36fc13ae595e08a275,1763,Lindi Ethridge,20309609,1763,0.9
64d0ad36fc13ae595e08a276,1764,Cole Vaines,60250272,1764,0.9
64d0ad36fc13ae595e08a277,1765,Yorker Kirley,69534181,1765,2.6
64d0ad36fc13ae595e08a278,1766,Ardenia Silversmidt,96237831,1766,4.7
64d0ad36fc13ae595e08a279,1767,Shelbi Waleran,83404351,1767,3.4
64d0ad36fc13ae595e08a27a,1768,Brianne Apple,89294863,1768,2.5
64d0ad36fc13ae595e08a27b,1769,Theobald Sprott,55652672,1769,1.7
64d0ad36fc13ae595e08a27c,1770,Hyacinthia Banner,15519851,1770,1.1
64d0ad36fc13ae595e08a27d,1771,Penny Corkell,40676200,1771,3.8
64d0ad36fc13ae595e08a27e,1772,Julina Harnetty,19543431,1772,3
64d0ad36fc13ae595e08a27f,1773,Row Tooze,90072522,1773,0.9
64d0ad36fc13ae595e08a280,1774,Dania Andrivel,35487084,1774,2.7
64d0ad36fc13ae595e08a281,1775,Reeba Batchley,55788233,1775,1.1
64d0ad36fc13ae595e08a282,1776,Elnore Uttermare,91914465,1776,3.5
64d0ad36fc13ae595e08a283,1777,Riannon Friskey,92031756,1777,1.6
64d0ad36fc13ae595e08a284,1778,Callean Sallings,99930503,1778,0.2
64d0ad36fc13ae595e08a285,1779,Nolana Perritt,33339560,1779,4.6
64d0ad36fc13ae595e08a286,1780,Theodore Cucinotta,54920119,1780,2
64d0ad36fc13ae595e08a287,1781,Saunder Le Friec,57861924,1781,3.4
64d0ad36fc13ae595e08a288,1782,Tana Bradberry,93612932,1782,1.6
64d0ad36fc13ae595e08a289,1783,Ilka Bellringer,22560873,1783,3.3
64d0ad36fc13ae595e08a28a,1784,Junette Killingsworth,47755597,1784,1.8
64d0ad36fc13ae595e08a28b,1785,Pammy Lanchbery,95300912,1785,3.1
64d0ad36fc13ae595e08a28c,1786,Denni Featherstone,11705303,1786,3.1
64d0ad36fc13ae595e08a28d,1787,Tiphanie Blanche,54761502,1787,2
64d0ad36fc13ae595e08a28e,1788,Vinson Bigland,71368821,1788,0.4
64d0ad36fc13ae595e08a28f,1789,Osbourn Gillbard,54508767,1789,1.4
64d0ad36fc13ae595e08a290,1790,Jessamyn Heggadon,52971870,1790,3.9
64d0ad36fc13ae595e08a291,1791,Arthur Afonso,62254943,1791,4.3
64d0ad36fc13ae595e08a292,1792,Cristi Lewknor,54902077,1792,1.4
64d0ad36fc13ae595e08a293,1793,Honoria Shutt,43523440,1793,1.2
64d0ad36fc13ae595e08a294,1794,Nealon Nordass,45524617,1794,3.8
64d0ad36fc13ae595e08a295,1795,Timmie Hasling,32597921,1795,4.2
64d0ad36fc13ae595e08a296,1796,Deane Tisor,74844646,1796,2.6
64d0ad36fc13ae595e08a297,1797,Kordula Lange,42745687,1797,0.6
64d0ad36fc13ae595e08a298,1798,Emmit Gittins,88539265,1798,2.1
64d0ad36fc13ae595e08a299,1799,Karel Matzkaitis,31670408,1799,2
64d0ad36fc13ae595e08a29a,1800,Bard Cruxton,79994042,1800,2.1
64d0ad36fc13ae595e08a29b,1801,Isis Phetteplace,97837823,1801,1.6
64d0ad36fc13ae595e08a29c,1802,Harold Gyurkovics,87443059,1802,3
64d0ad36fc13ae595e08a29d,1803,Kesley Bunch,75640201,1803,4.9
64d0ad36fc13ae595e08a29e,1804,Gipsy Headington,47605051,1804,1.9
64d0ad36fc13ae595e08a29f,1805,Becky Salleir,17112197,1805,4.2
64d0ad36fc13ae595e08a2a0,1806,Conant McGuckin,99605546,1806,1.3
64d0ad36fc13ae595e08a2a1,1807,Jonas Bowick,96588533,1807,0.6
64d0ad36fc13ae595e08a2a2,1808,Amandie Pappi,80294782,1808,0.4
64d0ad36fc13ae595e08a2a3,1809,Paulina Letford,41238302,1809,3.4
64d0ad36fc13ae595e08a2a4,1810,Mohandis Tupp,49185085,1810,3.4
64d0ad36fc13ae595e08a2a5,1811,Tove Blumfield,49781896,1811,2.6
64d0ad36fc13ae595e08a2a6,1812,Chuck Skipworth,30662987,1812,0.5
64d0ad36fc13ae595e08a2a7,1813,Sol Yosifov,23736728,1813,1.4
64d0ad36fc13ae595e08a2a8,1814,Byron Donahue,41691283,1814,3.6
64d0ad36fc13ae595e08a2a9,1815,Murry Fairy,31903535,1815,0.4
64d0ad36fc13ae595e08a2aa,1816,Oneida Lahiff,68307307,1816,4.5
64d0ad36fc13ae595e08a2ab,1817,Payton Gomby,69006509,1817,4.8
64d0ad36fc13ae595e08a2ac,1818,Alaster Edgin,62003581,1818,2.2
64d0ad36fc13ae595e08a2ad,1819,Dion Shuttle,90624473,1819,0.2
64d0ad36fc13ae595e08a2ae,1820,Doy oldey,58069624,1820,3.2
64d0ad36fc13ae595e08a2af,1821,Benedetta Glawsop,35856926,1821,1
64d0ad36fc13ae595e08a2b0,1822,Evan Vairow,96187867,1822,0.9
64d0ad36fc13ae595e08a2b1,1823,Daisy Knowler,20542210,1823,2.3
64d0ad36fc13ae595e08a2b2,1824,Deonne Wordley,43522126,1824,0
64d0ad36fc13ae595e08a2b3,1825,Eleonora Karczinski,77741236,1825,3.9
64d0ad36fc13ae595e08a2b4,1826,Kris Godbert,67256557,1826,2.2
64d0ad36fc13ae595e08a2b5,1827,Kassey Snoxell,54499895,1827,1.6
64d0ad36fc13ae595e08a2b6,1828,Lira Askey,54674531,1828,0.1
64d0ad36fc13ae595e08a2b7,1829,Lennard Louys,82740158,1829,2.7
64d0ad36fc13ae595e08a2b8,1830,Jodie Cicero,71058380,1830,3.6
64d0ad36fc13ae595e08a2b9,1831,Ernaline Kelberer,54671125,1831,1.4
64d0ad36fc13ae595e08a2ba,1832,Kylila Heinschke,53831461,1832,2
64d0ad36fc13ae595e08a2bb,1833,Tomas Byron,95040365,1833,3.6
64d0ad36fc13ae595e08a2bc,1834,Brad Geere,96189700,1834,1
64d0ad36fc13ae595e08a2bd,1835,Leticia Trounce,24144322,1835,0.5
64d0ad36fc13ae595e08a2be,1836,Raul Woodford,15887536,1836,2.1
64d0ad36fc13ae595e08a2bf,1837,Meghann Swinford,80647809,1837,1.1
64d0ad36fc13ae595e08a2c0,1838,Hedi Aymeric,47472771,1838,4
64d0ad36fc13ae595e08a2c1,1839,Alessandro Phizackarley,51306438,1839,3.5
64d0ad36fc13ae595e08a2c2,1840,Mathias Ridhole,19132226,1840,2.4
64d0ad36fc13ae595e08a2c3,1841,Izzy O' Loughran,29861166,1841,4.3
64d0ad36fc13ae595e08a2c4,1842,Rand Landon,68689706,1842,2.3
64d0ad36fc13ae595e08a2c5,1843,Keeley Ibanez,66784304,1843,4.9
64d0ad36fc13ae595e08a2c6,1844,Brandon Heining,66494002,1844,2.7
64d0ad36fc13ae595e08a2c7,1845,Josi Goude,89150016,1845,2.8
64d0ad36fc13ae595e08a2c8,1846,Clerkclaude Burrows,10695325,1846,4.5
64d0ad36fc13ae595e08a2c9,1847,Charles Symcock,69937046,1847,1.1
64d0ad36fc13ae595e08a2ca,1848,Ruddy Georgeau,35325019,1848,2
64d0ad36fc13ae595e08a2cb,1849,Kare Wightman,36487505,1849,0.9
64d0ad36fc13ae595e08a2cc,1850,Leigha Fihelly,55232911,1850,0.6
64d0ad36fc13ae595e08a2cd,1851,Olympe Baudone,15955524,1851,5
64d0ad36fc13ae595e08a2ce,1852,Marylee Suatt,92263289,1852,1.2
64d0ad36fc13ae595e08a2cf,1853,Jobina Dewer,27020724,1853,4.5
64d0ad36fc13ae595e08a2d0,1854,Roxanna Ealles,24914499,1854,2.5
64d0ad36fc13ae595e08a2d1,1855,Charleen Jury,46861553,1855,4.3
64d0ad36fc13ae595e08a2d2,1856,Agata Markushkin,92880300,1856,0.7
64d0ad36fc13ae595e08a2d3,1857,Gilly Parlott,47014837,1857,4.3
64d0ad36fc13ae595e08a2d4,1858,Carlynne Cockings,12692719,1858,4.9
64d0ad36fc13ae595e08a2d5,1859,Trudi Nasey,43909347,1859,3.7
64d0ad36fc13ae595e08a2d6,1860,Artus Bugler,72365289,1860,1.6
64d0ad36fc13ae595e08a2d7,1861,Lauren Standfield,77125756,1861,2.4
64d0ad36fc13ae595e08a2d8,1862,Aldrich Lambdin,56237664,1862,1.7
64d0ad36fc13ae595e08a2d9,1863,Caesar Corbyn,22079655,1863,4.2
64d0ad36fc13ae595e08a2da,1864,Clare Pieters,14722207,1864,3.3
64d0ad36fc13ae595e08a2db,1865,Christy Lissimore,84778779,1865,4.5
64d0ad36fc13ae595e08a2dc,1866,Murdoch Forsbey,35304053,1866,0
64d0ad36fc13ae595e08a2dd,1867,Gail Ben-Aharon,41858919,1867,0.5
64d0ad36fc13ae595e08a2de,1868,Gertruda Meth,33134768,1868,4.3
64d0ad36fc13ae595e08a2df,1869,Ado Whatford,18265434,1869,1.4
64d0ad36fc13ae595e08a2e0,1870,Lyle Hansemann,56800137,1870,4.2
64d0ad36fc13ae595e08a2e1,1871,Frederico Mendonca,38780894,1871,1.6
64d0ad36fc13ae595e08a2e2,1872,Alessandra Hatcliffe,30344120,1872,3.2
